MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad,MedianAge,Hispanic,White,Black,NativeAmerican,Asian,republican_victory,republican_president,midterm,pvi
46220.240000000005,2024,MS,1,25.68,74.32,38.3,3.9,63.0,27.0,0.2,0.8,True,False,False,18.35
38049.76,2024,MS,2,21.29,78.72000000000001,40.4,2.4,31.4,62.3,0.3,0.6,False,False,False,-11.19
38049.76,2024,MS,2,21.29,78.72000000000001,40.4,2.4,31.4,62.3,0.3,0.6,False,False,False,-11.19
44603.740000000005,2024,MS,3,28.79,71.22,38.7,3.0,57.9,33.2,1.1,1.1,True,False,False,14.74
44603.740000000005,2024,MS,3,28.79,71.22,38.7,3.0,57.9,33.2,1.1,1.1,True,False,False,14.74
43945.48,2024,MS,4,26.18,73.83,40.0,5.5,66.5,21.3,0.2,1.2,True,False,False,21.74
43945.48,2024,MS,4,26.18,73.83,40.0,5.5,66.5,21.3,0.2,1.2,True,False,False,21.74
51191.64,2024,MO,1,41.06,58.95,37.2,4.8,42.2,44.1,0.1,3.6,False,False,False,-27.32
51191.64,2024,MO,1,41.06,58.95,37.2,4.8,42.2,44.1,0.1,3.6,False,False,False,-27.32
64372.740000000005,2024,MO,2,50.25,49.74,42.6,3.3,82.7,3.6,0.1,4.6,True,False,False,7.1
64372.740000000005,2024,MO,2,50.25,49.74,42.6,3.3,82.7,3.6,0.1,4.6,True,False,False,7.1
54230.66,2024,MO,3,35.44,64.56,39.6,3.6,84.2,4.5,0.2,2.3,True,False,False,16.03
54230.66,2024,MO,3,35.44,64.56,39.6,3.6,84.2,4.5,0.2,2.3,True,False,False,16.03
45621.34,2024,MO,4,25.75,74.25,39.1,5.1,84.3,4.6,0.2,0.9,True,False,False,22.62
45621.34,2024,MO,4,25.75,74.25,39.1,5.1,84.3,4.6,0.2,0.9,True,False,False,22.62
53192.920000000006,2024,MO,5,36.47,63.53,37.1,12.2,58.4,21.8,0.1,2.0,False,False,False,-10.78
53192.920000000006,2024,MO,5,36.47,63.53,37.1,12.2,58.4,21.8,0.1,2.0,False,False,False,-10.78
51829.76,2024,MO,6,27.61,72.39,39.9,4.0,86.5,3.7,0.2,1.1,True,False,False,21.19
51829.76,2024,MO,6,27.61,72.39,39.9,4.0,86.5,3.7,0.2,1.1,True,False,False,21.19
43938.060000000005,2024,MO,7,27.02,72.97,38.8,6.7,83.9,1.5,0.4,1.4,True,False,False,23.76
43938.060000000005,2024,MO,7,27.02,72.97,38.8,6.7,83.9,1.5,0.4,1.4,True,False,False,23.76
43679.420000000006,2024,MO,8,22.1,77.89999999999999,40.4,2.5,87.3,3.7,0.2,0.7,True,False,False,28.11
43679.420000000006,2024,MO,8,22.1,77.89999999999999,40.4,2.5,87.3,3.7,0.2,0.7,True,False,False,28.11
49846.5,2024,MT,1,38.54,61.45,40.3,4.4,84.7,0.3,3.7,0.9,True,False,False,6.23
49846.5,2024,MT,1,38.54,61.45,40.3,4.4,84.7,0.3,3.7,0.9,True,False,False,6.23
48496.060000000005,2024,MT,2,30.53,69.47,41.1,4.9,81.9,0.5,7.1,0.7,True,False,False,16.3
48496.060000000005,2024,MT,2,30.53,69.47,41.1,4.9,81.9,0.5,7.1,0.7,True,False,False,16.3
54068.48,2024,NE,1,36.06,63.940000000000005,36.3,11.8,77.2,2.9,0.2,2.6,True,False,False,8.67
54068.48,2024,NE,1,36.06,63.940000000000005,36.3,11.8,77.2,2.9,0.2,2.6,True,False,False,8.67
57175.34,2024,NE,2,44.41,55.59,36.2,13.5,68.2,8.6,0.1,4.1,True,False,False,-0.17
57175.34,2024,NE,2,44.41,55.59,36.2,13.5,68.2,8.6,0.1,4.1,True,False,False,-0.17
47938.5,2024,NE,3,25.56,74.42999999999999,40.1,13.4,80.2,1.3,1.1,0.5,True,False,False,28.89
47938.5,2024,NE,3,25.56,74.42999999999999,40.1,13.4,80.2,1.3,1.1,0.5,True,False,False,28.89
45023.5,2024,NV,1,26.77,73.23,39.3,37.1,37.7,9.7,0.2,8.2,False,False,False,-2.61
45023.5,2024,NV,1,26.77,73.23,39.3,37.1,37.7,9.7,0.2,8.2,False,False,False,-2.61
53846.94,2024,NV,2,30.090000000000003,69.89,40.6,24.5,62.1,1.7,1.2,4.3,True,False,False,8.05
53846.94,2024,NV,2,30.090000000000003,69.89,40.6,24.5,62.1,1.7,1.2,4.3,True,False,False,8.05
53736.7,2024,NV,3,35.11,64.9,40.2,22.2,41.7,8.9,0.4,17.9,False,False,False,-1.46
53736.7,2024,NV,3,35.11,64.9,40.2,22.2,41.7,8.9,0.4,17.9,False,False,False,-1.46
47519.8,2024,NV,4,22.57,77.43,37.8,35.8,36.3,15.2,0.5,5.3,False,False,False,-2.59
47519.8,2024,NV,4,22.57,77.43,37.8,35.8,36.3,15.2,0.5,5.3,False,False,False,-2.59
63560.780000000006,2024,NH,1,40.7,59.3,43.8,4.7,86.9,1.3,0.1,2.6,False,False,False,-0.06
63560.780000000006,2024,NH,1,40.7,59.3,43.8,4.7,86.9,1.3,0.1,2.6,False,False,False,-0.06
61771.5,2024,NH,2,40.8,59.2,43.0,4.6,86.0,1.5,0.2,2.6,False,False,False,-1.71
61771.5,2024,NH,2,40.8,59.2,43.0,4.6,86.0,1.5,0.2,2.6,False,False,False,-1.71
58929.64,2024,NJ,1,35.47,64.53,39.5,16.2,58.5,14.7,0.0,5.1,False,False,False,-10.32
58929.64,2024,NJ,1,35.47,64.53,39.5,16.2,58.5,14.7,0.0,5.1,False,False,False,-10.32
54015.48,2024,NJ,2,32.41,67.59,43.9,18.2,63.1,10.2,0.2,3.6,True,False,False,4.81
54015.48,2024,NJ,2,32.41,67.59,43.9,18.2,63.1,10.2,0.2,3.6,True,False,False,4.81
69384.42,2024,NJ,3,45.94,54.06999999999999,42.6,12.2,61.7,12.7,0.0,7.8,False,False,False,-4.61
69384.42,2024,NJ,3,45.94,54.06999999999999,42.6,12.2,61.7,12.7,0.0,7.8,False,False,False,-4.61
64703.46000000001,2024,NJ,4,39.83,60.16,40.5,11.4,78.6,2.5,0.1,2.7,True,False,False,14.13
64703.46000000001,2024,NJ,4,39.83,60.16,40.5,11.4,78.6,2.5,0.1,2.7,True,False,False,14.13
76022.14,2024,NJ,5,55.72,44.290000000000006,43.8,18.0,57.9,4.9,0.1,15.9,False,False,False,-3.72
76022.14,2024,NJ,5,55.72,44.290000000000006,43.8,18.0,57.9,4.9,0.1,15.9,False,False,False,-3.72
63795.04,2024,NJ,6,43.53,56.470000000000006,39.5,24.1,41.8,10.9,0.1,19.0,False,False,False,-7.95
63795.04,2024,NJ,6,43.53,56.470000000000006,39.5,24.1,41.8,10.9,0.1,19.0,False,False,False,-7.95
81781.12000000001,2024,NJ,7,54.85,45.13,43.7,15.0,67.0,4.8,0.1,8.8,True,False,False,1.33
81781.12000000001,2024,NJ,7,54.85,45.13,43.7,15.0,67.0,4.8,0.1,8.8,True,False,False,1.33
55478.280000000006,2024,NJ,8,42.53,57.46,35.8,51.2,25.5,7.5,0.1,11.2,False,False,False,-21.95
55478.280000000006,2024,NJ,8,42.53,57.46,35.8,51.2,25.5,7.5,0.1,11.2,False,False,False,-21.95
53916.9,2024,NJ,9,34.18,65.82000000000001,38.8,43.5,34.7,8.4,0.0,9.5,False,False,False,-8.31
53916.9,2024,NJ,9,34.18,65.82000000000001,38.8,43.5,34.7,8.4,0.0,9.5,False,False,False,-8.31
54329.240000000005,2024,NJ,10,33.71,66.28999999999999,36.8,22.0,18.4,48.0,0.2,6.5,False,False,False,-30.01
54329.240000000005,2024,NJ,10,33.71,66.28999999999999,36.8,22.0,18.4,48.0,0.2,6.5,False,False,False,-30.01
85671.32,2024,NJ,11,58.89,41.11,41.9,17.0,60.5,4.9,0.1,12.4,False,False,False,-5.8
85671.32,2024,NJ,11,58.89,41.11,41.9,17.0,60.5,4.9,0.1,12.4,False,False,False,-5.8
65534.5,2024,NJ,12,47.33,52.66,39.9,24.5,37.3,15.0,0.1,19.6,False,False,False,-12.09
65534.5,2024,NJ,12,47.33,52.66,39.9,24.5,37.3,15.0,0.1,19.6,False,False,False,-12.09
49839.08,2024,NM,1,40.24,59.760000000000005,41.4,41.1,45.4,2.7,3.3,2.8,False,False,False,-4.7
49839.08,2024,NM,1,40.24,59.760000000000005,41.4,41.1,45.4,2.7,3.3,2.8,False,False,False,-4.7
42602.46,2024,NM,2,25.43,74.55,38.0,60.9,28.7,1.6,4.7,1.3,False,False,False,-1.12
42602.46,2024,NM,2,25.43,74.55,38.0,60.9,28.7,1.6,4.7,1.3,False,False,False,-1.12
43311.6,2024,NM,3,28.56,71.44,40.1,43.7,33.8,0.9,16.9,1.0,False,False,False,-3.59
43311.6,2024,NM,3,28.56,71.44,40.1,43.7,33.8,0.9,16.9,1.0,False,False,False,-3.59
55327.76,2024,ND,0,33.55,66.45,36.3,4.9,81.5,3.0,4.3,1.5,True,False,False,19.85
55327.76,2024,ND,0,33.55,66.45,36.3,4.9,81.5,3.0,4.3,1.5,True,False,False,19.85
60118.96000000001,2024,OH,1,48.66,51.35,37.2,5.0,67.5,16.8,0.1,4.2,False,False,False,-1.75
60118.96000000001,2024,OH,1,48.66,51.35,37.2,5.0,67.5,16.8,0.1,4.2,False,False,False,-1.75
49778.66,2024,OH,2,21.42,78.57999999999998,41.9,1.5,91.9,1.6,0.2,0.5,True,False,False,24.87
49778.66,2024,OH,2,21.42,78.57999999999998,41.9,1.5,91.9,1.6,0.2,0.5,True,False,False,24.87
52942.76,2024,OH,3,46.05,53.96,34.7,7.3,53.3,27.7,0.0,5.8,False,False,False,-19.71
52942.76,2024,OH,3,46.05,53.96,34.7,7.3,53.3,27.7,0.0,5.8,False,False,False,-19.71
54472.34,2024,OH,4,28.880000000000003,71.12,40.5,2.8,85.1,3.8,0.1,3.3,True,False,False,20.49
54472.34,2024,OH,4,28.880000000000003,71.12,40.5,2.8,85.1,3.8,0.1,3.3,True,False,False,20.49
51584.9,2024,OH,5,26.31,73.69,40.7,7.6,83.9,3.2,0.1,1.0,True,False,False,15.48
51584.9,2024,OH,5,26.31,73.69,40.7,7.6,83.9,3.2,0.1,1.0,True,False,False,15.48
44306.94,2024,OH,6,21.12,78.86999999999999,44.3,3.6,85.9,5.1,0.0,0.5,True,False,False,16.11
44306.94,2024,OH,6,21.12,78.86999999999999,44.3,3.6,85.9,5.1,0.0,0.5,True,False,False,16.11
56460.9,2024,OH,7,37.54,62.47,43.3,4.3,85.8,3.1,0.1,3.0,True,False,False,6.98
56460.9,2024,OH,7,37.54,62.47,43.3,4.3,85.8,3.1,0.1,3.0,True,False,False,6.98
54723.560000000005,2024,OH,8,31.41,68.59,38.9,4.9,73.9,13.0,0.1,2.8,True,False,False,13.74
54723.560000000005,2024,OH,8,31.41,68.59,38.9,4.9,73.9,13.0,0.1,2.8,True,False,False,13.74
50329.86,2024,OH,9,27.92,72.08,41.0,8.0,74.1,11.3,0.1,1.6,False,False,False,3.22
50329.86,2024,OH,9,27.92,72.08,41.0,8.0,74.1,11.3,0.1,1.6,False,False,False,3.22
52259.060000000005,2024,OH,10,33.05,66.94,38.8,4.0,71.1,15.9,0.1,2.1,True,False,False,4.12
52259.060000000005,2024,OH,10,33.05,66.94,38.8,4.0,71.1,15.9,0.1,2.1,True,False,False,4.12
46389.84,2024,OH,11,34.91,65.09,38.4,8.2,41.2,42.8,0.1,3.0,False,False,False,-27.63
46389.84,2024,OH,11,34.91,65.09,38.4,8.2,41.2,42.8,0.1,3.0,False,False,False,-27.63
53195.04,2024,OH,12,26.62,73.39,39.3,2.2,86.8,3.9,0.1,2.1,True,False,False,17.58
53195.04,2024,OH,12,26.62,73.39,39.3,2.2,86.8,3.9,0.1,2.1,True,False,False,17.58
50876.82,2024,OH,13,35.26,64.73,41.2,2.9,75.7,11.5,0.1,3.5,False,False,False,0.64
50876.82,2024,OH,13,35.26,64.73,41.2,2.9,75.7,11.5,0.1,3.5,False,False,False,0.64
52934.280000000006,2024,OH,14,28.17,71.83,43.0,3.6,85.7,5.1,0.1,1.0,True,False,False,9.45
52934.280000000006,2024,OH,14,28.17,71.83,43.0,3.6,85.7,5.1,0.1,1.0,True,False,False,9.45
54331.36,2024,OH,15,34.28,65.73,37.2,6.3,71.7,12.6,0.1,3.8,True,False,False,5.92
54331.36,2024,OH,15,34.28,65.73,37.2,6.3,71.7,12.6,0.1,3.8,True,False,False,5.92
49564.54,2024,OK,1,33.5,66.51,36.8,14.8,58.6,8.1,5.3,3.5,True,False,False,13.88
49564.54,2024,OK,1,33.5,66.51,36.8,14.8,58.6,8.1,5.3,3.5,True,False,False,13.88
42883.36,2024,OK,2,19.54,80.46,39.7,6.3,62.0,3.1,16.0,0.8,True,False,False,28.89
42883.36,2024,OK,2,19.54,80.46,39.7,6.3,62.0,3.1,16.0,0.8,True,False,False,28.89
43474.84,2024,OK,3,22.89,77.11999999999999,34.6,21.6,60.4,4.8,4.1,1.0,True,False,False,24.38
43474.84,2024,OK,3,22.89,77.11999999999999,34.6,21.6,60.4,4.8,4.1,1.0,True,False,False,24.38
46895.46,2024,OK,4,27.28,72.69999999999999,37.0,10.9,65.3,6.7,4.6,2.5,True,False,False,18.55
46895.46,2024,OK,4,27.28,72.69999999999999,37.0,10.9,65.3,6.7,4.6,2.5,True,False,False,18.55
52285.560000000005,2024,OK,5,39.88,60.13,37.3,11.0,62.4,10.4,3.0,3.6,True,False,False,12.4
52285.560000000005,2024,OK,5,39.88,60.13,37.3,11.0,62.4,10.4,3.0,3.6,True,False,False,12.4
64693.920000000006,2024,OR,1,49.99,50.02,38.9,15.9,63.3,2.5,0.4,10.2,False,False,False,-17.74
64693.920000000006,2024,OR,1,49.99,50.02,38.9,15.9,63.3,2.5,0.4,10.2,False,False,False,-17.74
44663.100000000006,2024,OR,2,24.02,75.99,42.1,16.3,74.7,0.6,1.3,0.9,True,False,False,15.21
44663.100000000006,2024,OR,2,24.02,75.99,42.1,16.3,74.7,0.6,1.3,0.9,True,False,False,15.21
57797.560000000005,2024,OR,3,42.38,57.62,40.1,15.6,64.0,4.9,0.3,6.8,False,False,False,-22.18
57797.560000000005,2024,OR,3,42.38,57.62,40.1,15.6,64.0,4.9,0.3,6.8,False,False,False,-22.18
48269.22,2024,OR,4,32.1,67.89999999999999,42.5,9.5,78.2,0.8,1.1,2.7,False,False,False,-4.05
48269.22,2024,OR,4,32.1,67.89999999999999,42.5,9.5,78.2,0.8,1.1,2.7,False,False,False,-4.05
58819.4,2024,OR,5,40.49,59.510000000000005,42.4,10.2,78.5,1.7,0.3,3.2,False,False,False,-1.82
58819.4,2024,OR,5,40.49,59.510000000000005,42.4,10.2,78.5,1.7,0.3,3.2,False,False,False,-1.82
53648.72,2024,OR,6,36.6,63.39,38.9,22.0,65.9,1.2,0.3,3.4,False,False,False,-4.06
53648.72,2024,OR,6,36.6,63.39,38.9,22.0,65.9,1.2,0.3,3.4,False,False,False,-4.06
67541.08,2024,PA,1,44.34,55.650000000000006,44.0,6.5,79.4,3.3,0.0,6.0,True,False,False,0.13
67541.08,2024,PA,1,44.34,55.650000000000006,44.0,6.5,79.4,3.3,0.0,6.0,True,False,False,0.13
48005.28,2024,PA,2,26.3,73.70000000000002,36.4,25.5,34.4,25.9,0.1,9.4,False,False,False,-20.46
48005.28,2024,PA,2,26.3,73.70000000000002,36.4,25.5,34.4,25.9,0.1,9.4,False,False,False,-20.46
60071.26,2024,PA,3,45.33,54.66,34.7,7.3,32.0,48.6,0.2,6.4,False,False,False,-38.99
60071.26,2024,PA,3,45.33,54.66,34.7,7.3,32.0,48.6,0.2,6.4,False,False,False,-38.99
68590.48000000001,2024,PA,4,49.09,50.91,41.7,6.7,73.8,9.1,0.1,6.0,False,False,False,-7.01
68590.48000000001,2024,PA,4,49.09,50.91,41.7,6.7,73.8,9.1,0.1,6.0,False,False,False,-7.01
59891.060000000005,2024,PA,5,42.51,57.49,39.3,7.3,57.7,23.2,0.1,7.1,False,False,False,-13.97
59891.060000000005,2024,PA,5,42.51,57.49,39.3,7.3,57.7,23.2,0.1,7.1,False,False,False,-13.97
65745.44,2024,PA,6,49.25,50.760000000000005,39.6,17.0,69.0,4.4,0.1,5.3,False,False,False,-4.76
65745.44,2024,PA,6,49.25,50.760000000000005,39.6,17.0,69.0,4.4,0.1,5.3,False,False,False,-4.76
53590.420000000006,2024,PA,7,32.47,67.53,41.3,21.3,65.9,4.7,0.1,3.3,True,False,False,2.12
53590.420000000006,2024,PA,7,32.47,67.53,41.3,21.3,65.9,4.7,0.1,3.3,True,False,False,2.12
48576.62,2024,PA,8,27.05,72.94,43.4,15.6,71.5,6.4,0.1,2.1,True,False,False,4.12
48576.62,2024,PA,8,27.05,72.94,43.4,15.6,71.5,6.4,0.1,2.1,True,False,False,4.12
49320.740000000005,2024,PA,9,23.38,76.61,43.2,7.2,86.3,2.1,0.1,1.0,True,False,False,21.03
49320.740000000005,2024,PA,9,23.38,76.61,43.2,7.2,86.3,2.1,0.1,1.0,True,False,False,21.03
54438.420000000006,2024,PA,10,36.33,63.67,40.2,10.9,69.3,9.7,0.1,5.0,True,False,False,4.85
54438.420000000006,2024,PA,10,36.33,63.67,40.2,10.9,69.3,9.7,0.1,5.0,True,False,False,4.85
52696.84,2024,PA,11,30.63,69.38,40.1,9.6,81.1,3.2,0.1,2.0,True,False,False,13.42
52696.84,2024,PA,11,30.63,69.38,40.1,9.6,81.1,3.2,0.1,2.0,True,False,False,13.42
55126.36,2024,PA,12,42.73,57.28,39.7,3.0,73.3,14.6,0.0,4.1,False,False,False,-7.85
55126.36,2024,PA,12,42.73,57.28,39.7,3.0,73.3,14.6,0.0,4.1,False,False,False,-7.85
48822.54,2024,PA,13,21.9,78.1,43.8,3.9,89.1,2.0,0.0,0.7,True,False,False,25.12
48822.54,2024,PA,13,21.9,78.1,43.8,3.9,89.1,2.0,0.0,0.7,True,False,False,25.12
48760.0,2024,PA,14,26.55,73.45,45.4,1.8,90.9,2.9,0.1,0.7,True,False,False,18.07
48760.0,2024,PA,14,26.55,73.45,45.4,1.8,90.9,2.9,0.1,0.7,True,False,False,18.07
47343.84,2024,PA,15,26.05,73.95000000000002,42.8,2.2,91.1,2.0,0.1,1.7,True,False,False,20.79
47343.84,2024,PA,15,26.05,73.95000000000002,42.8,2.2,91.1,2.0,0.1,1.7,True,False,False,20.79
49430.98,2024,PA,16,29.66,70.33999999999999,43.1,3.0,87.7,4.1,0.0,1.2,True,False,False,12.71
49430.98,2024,PA,16,29.66,70.33999999999999,43.1,3.0,87.7,4.1,0.0,1.2,True,False,False,12.71
60450.740000000005,2024,PA,17,46.39,53.61,43.5,2.6,82.1,7.0,0.1,3.1,False,False,False,-0.37
60450.740000000005,2024,PA,17,46.39,53.61,43.5,2.6,82.1,7.0,0.1,3.1,False,False,False,-0.37
57889.780000000006,2024,RI,1,38.21,61.8,40.8,20.4,63.2,5.4,0.2,3.5,False,False,False,-12.39
57889.780000000006,2024,RI,1,38.21,61.8,40.8,20.4,63.2,5.4,0.2,3.5,False,False,False,-12.39
59982.22,2024,RI,2,39.85,60.14999999999999,40.8,15.7,72.0,4.3,0.1,3.2,False,False,False,-4.24
59982.22,2024,RI,2,39.85,60.14999999999999,40.8,15.7,72.0,4.3,0.1,3.2,False,False,False,-4.24
54975.84,2024,SC,1,44.98,55.02,41.4,8.0,68.1,18.2,0.1,1.6,True,False,False,7.24
54975.84,2024,SC,1,44.98,55.02,41.4,8.0,68.1,18.2,0.1,1.6,True,False,False,7.24
52043.880000000005,2024,SC,2,35.82,64.17,39.9,7.7,59.6,24.8,0.1,2.1,True,False,False,8.27
52043.880000000005,2024,SC,2,35.82,64.17,39.9,7.7,59.6,24.8,0.1,2.1,True,False,False,8.27
47478.46,2024,SC,3,26.46,73.54,40.1,6.4,70.7,16.5,0.2,0.9,True,False,False,21.15
47478.46,2024,SC,3,26.46,73.54,40.1,6.4,70.7,16.5,0.2,0.9,True,False,False,21.15
52555.86,2024,SC,4,37.12,62.88,38.9,11.7,64.9,16.6,0.1,2.7,True,False,False,12.22
52555.86,2024,SC,4,37.12,62.88,38.9,11.7,64.9,16.6,0.1,2.7,True,False,False,12.22
50135.880000000005,2024,SC,5,29.53,70.48,40.4,6.1,63.7,23.0,0.3,2.1,True,False,False,11.53
50135.880000000005,2024,SC,5,29.53,70.48,40.4,6.1,63.7,23.0,0.3,2.1,True,False,False,11.53
44771.22,2024,SC,6,31.270000000000003,68.72999999999999,37.7,6.7,41.9,45.7,0.2,1.6,False,False,False,-14.33
44771.22,2024,SC,6,31.270000000000003,68.72999999999999,37.7,6.7,41.9,45.7,0.2,1.6,False,False,False,-14.33
42802.8,2024,SC,7,25.270000000000003,74.72,45.6,5.5,64.1,25.0,0.2,1.1,True,False,False,11.48
42802.8,2024,SC,7,25.270000000000003,74.72,45.6,5.5,64.1,25.0,0.2,1.1,True,False,False,11.48
50837.600000000006,2024,SD,0,33.300000000000004,66.7,38.5,5.1,79.4,2.3,7.3,1.5,True,False,False,16.05
50837.600000000006,2024,SD,0,33.300000000000004,66.7,38.5,5.1,79.4,2.3,7.3,1.5,True,False,False,16.05
42990.420000000006,2024,TN,1,23.22,76.79,44.3,5.3,88.2,2.1,0.1,0.9,True,False,False,30.06
42990.420000000006,2024,TN,1,23.22,76.79,44.3,5.3,88.2,2.1,0.1,0.9,True,False,False,30.06
49746.86,2024,TN,2,35.05,64.95,40.2,5.9,82.7,5.7,0.1,1.5,True,False,False,17.82
49746.86,2024,TN,2,35.05,64.95,40.2,5.9,82.7,5.7,0.1,1.5,True,False,False,17.82
47509.2,2024,TN,3,28.98,71.02,41.1,6.6,77.7,9.6,0.1,1.4,True,False,False,18.8
47509.2,2024,TN,3,28.98,71.02,41.1,6.6,77.7,9.6,0.1,1.4,True,False,False,18.8
49860.280000000006,2024,TN,4,27.03,72.98,38.0,9.1,75.5,8.0,0.1,2.2,True,False,False,21.77
49860.280000000006,2024,TN,4,27.03,72.98,38.0,9.1,75.5,8.0,0.1,2.2,True,False,False,21.77
60673.34,2024,TN,5,46.8,53.19,38.5,9.9,68.7,12.3,0.1,3.9,True,False,False,8.56
60673.34,2024,TN,5,46.8,53.19,38.5,9.9,68.7,12.3,0.1,3.9,True,False,False,8.56
50148.600000000006,2024,TN,6,30.48,69.51,39.2,8.3,78.0,8.3,0.1,1.1,True,False,False,17.3
50148.600000000006,2024,TN,6,30.48,69.51,39.2,8.3,78.0,8.3,0.1,1.1,True,False,False,17.3
54595.3,2024,TN,7,37.41,62.6,35.6,8.5,70.1,15.3,0.2,1.7,True,False,False,10.05
54595.3,2024,TN,7,37.41,62.6,35.6,8.5,70.1,15.3,0.2,1.7,True,False,False,10.05
51317.780000000006,2024,TN,8,28.81,71.17999999999999,41.4,3.9,72.7,17.0,0.1,1.7,True,False,False,21.23
51317.780000000006,2024,TN,8,28.81,71.17999999999999,41.4,3.9,72.7,17.0,0.1,1.7,True,False,False,21.23
44649.32,2024,TN,9,27.12,72.89,34.5,9.9,23.1,61.4,0.1,1.9,False,False,False,-22.39
44649.32,2024,TN,9,27.12,72.89,34.5,9.9,23.1,61.4,0.1,1.9,False,False,False,-22.39
44408.7,2024,TX,1,22.67,77.32000000000001,39.2,17.8,59.9,16.2,0.3,1.0,True,False,False,25.53
44408.7,2024,TX,1,22.67,77.32000000000001,39.2,17.8,59.9,16.2,0.3,1.0,True,False,False,25.53
64646.22,2024,TX,2,39.47,60.53,36.3,33.7,44.8,12.2,0.1,5.2,True,False,False,14.84
64646.22,2024,TX,2,39.47,60.53,36.3,33.7,44.8,12.2,0.1,5.2,True,False,False,14.84
71359.2,2024,TX,3,49.49,50.52,38.0,16.8,53.1,11.2,0.2,13.7,True,False,False,10.92
71359.2,2024,TX,3,49.49,50.52,38.0,16.8,53.1,11.2,0.2,13.7,True,False,False,10.92
64697.100000000006,2024,TX,4,45.63,54.36,38.8,15.0,57.2,8.4,0.3,13.9,True,False,False,16.39
64697.100000000006,2024,TX,4,45.63,54.36,38.8,15.0,57.2,8.4,0.3,13.9,True,False,False,16.39
49762.76,2024,TX,5,25.49,74.51,36.4,32.8,43.4,14.4,0.1,5.0,True,False,False,14.24
49762.76,2024,TX,5,25.49,74.51,36.4,32.8,43.4,14.4,0.1,5.0,True,False,False,14.24
50148.600000000006,2024,TX,6,26.87,73.13,35.2,36.4,42.5,13.8,0.1,3.2,True,False,False,15.12
50148.600000000006,2024,TX,6,26.87,73.13,35.2,36.4,42.5,13.8,0.1,3.2,True,False,False,15.12
53303.16,2024,TX,7,48.91,51.11,34.4,31.7,24.5,20.8,0.1,19.0,False,False,False,-13.29
53303.16,2024,TX,7,48.91,51.11,34.4,31.7,24.5,20.8,0.1,19.0,False,False,False,-13.29
53510.920000000006,2024,TX,8,33.39,66.61,36.5,32.8,45.3,11.1,0.1,6.4,True,False,False,16.44
53510.920000000006,2024,TX,8,33.39,66.61,36.5,32.8,45.3,11.1,0.1,6.4,True,False,False,16.44
48208.8,2024,TX,9,31.47,68.53,35.6,40.0,12.3,35.5,0.0,9.8,False,False,False,-25.68
48208.8,2024,TX,9,31.47,68.53,35.6,40.0,12.3,35.5,0.0,9.8,False,False,False,-25.68
54611.2,2024,TX,10,41.47,58.52,37.0,26.3,54.6,9.2,0.2,5.3,True,False,False,12.59
54611.2,2024,TX,10,41.47,58.52,37.0,26.3,54.6,9.2,0.2,5.3,True,False,False,12.59
50119.98,2024,TX,11,25.45,74.55000000000001,34.7,40.7,41.8,11.2,0.2,2.0,True,False,False,22.83
50119.98,2024,TX,11,25.45,74.55000000000001,34.7,40.7,41.8,11.2,0.2,2.0,True,False,False,22.83
57584.5,2024,TX,12,34.980000000000004,65.00999999999999,35.5,24.1,53.3,13.4,0.2,4.3,True,False,False,12.26
57584.5,2024,TX,12,34.980000000000004,65.00999999999999,35.5,24.1,53.3,13.4,0.2,4.3,True,False,False,12.26
46284.9,2024,TX,13,26.630000000000003,73.37,35.6,29.6,57.3,6.5,0.3,2.6,True,False,False,26.05
46284.9,2024,TX,13,26.630000000000003,73.37,35.6,29.6,57.3,6.5,0.3,2.6,True,False,False,26.05
54671.62,2024,TX,14,25.35,74.65,38.2,27.2,51.5,14.8,0.2,2.6,True,False,False,16.52
54671.62,2024,TX,14,25.35,74.65,38.2,27.2,51.5,14.8,0.2,2.6,True,False,False,16.52
41772.48,2024,TX,15,23.09,76.9,32.9,81.4,15.0,1.1,0.1,1.1,True,False,False,1.36
41772.48,2024,TX,15,23.09,76.9,32.9,81.4,15.0,1.1,0.1,1.1,True,False,False,1.36
41719.48,2024,TX,16,27.23,72.75999999999999,34.4,82.2,11.5,3.1,0.2,1.2,False,False,False,-17.06
41719.48,2024,TX,16,27.23,72.75999999999999,34.4,82.2,11.5,3.1,0.2,1.2,False,False,False,-17.06
49559.240000000005,2024,TX,17,27.91,72.08,36.2,25.7,52.2,14.5,0.2,2.5,True,False,False,14.32
49559.240000000005,2024,TX,17,27.91,72.08,36.2,25.7,52.2,14.5,0.2,2.5,True,False,False,14.32
44766.98,2024,TX,18,29.31,70.69,32.9,43.6,16.9,31.1,0.1,4.9,False,False,False,-23.16
44766.98,2024,TX,18,29.31,70.69,32.9,43.6,16.9,31.1,0.1,4.9,False,False,False,-23.16
45941.46,2024,TX,19,24.57,75.42,34.6,39.0,50.3,5.6,0.4,1.4,True,False,False,25.92
45941.46,2024,TX,19,24.57,75.42,34.6,39.0,50.3,5.6,0.4,1.4,True,False,False,25.92
43704.86,2024,TX,20,26.1,73.89,34.0,71.0,16.8,6.1,0.1,3.0,False,False,False,-14.88
43704.86,2024,TX,20,26.1,73.89,34.0,71.0,16.8,6.1,0.1,3.0,False,False,False,-14.88
